bedrooms,bathrooms,toilets,description,location,spec_location,price,estate_flag,terrace_flag,new_flag,serviced_flag,locationbed,estate_price,serviced_price,location_rank,new_price,exec_flag
2,2.0,2.0,"Newly and tastefully built 2bedroom apartment in a serene and secured environment at Itamaga, Ikorodu. Features: POP ceiling Spacious sitting room Dinning room Wardrobe Spacious balcony Spacious kitchen with cabinet Cross ventilation Constant light Drinkable borehole water Spacious parking lot 10mins drive to Ikorodu garage Price: 350k per ... New. Drainage System. Street Lights. All Room Ensuit. Pop Ceiling. Supermarket Nearby. 24 Hours Security. 24 Hours Electricity. Big Compound. Parking Space. Water Treatment. ...",ikorodu,"itamaga junction, itamaga, ikorodu lagos",350000.0,1,0,1,0,ikorodu2,250000.0,360000.0,4,360000.0,1
2,2.0,2.0,Annual rent:250k A&C:100k Total :350k ... ...,ikorodu,emily avenue igbogbo ikorodu lagos,250000.0,0,0,0,0,ikorodu2,250000.0,360000.0,4,360000.0,1
3,2.0,2.0,"Newly renovated apartment, just like new, for N200,000 Generator house Fence & Gate with security wire Painted apartment Stamped flooring Posted on 10th of April, 2020 Call [redacted] WhatsApp. [redacted] ... Renovated. Security. Mosques Nearby. Parking Space. Big Compound. Church Nearby. Supermarket Nearby. ...",ikorodu,"offin, igbogbo igbogbo ikorodu lagos",200000.0,0,0,1,0,ikorodu3,300000.0,520000.0000000003,9,520000.0000000003,1
1,1.0,1.0,"A single room self con in a fenced with gate compound, trekable to the bus stop Annual rent:72k A&C:40k Total: 112,000 ... ...",ikorodu,emily avenue igbogbo ikorodu lagos,72000.0,0,0,0,0,ikorodu1,120000.0,150000.0,2,150000.0,1
1,1.0,1.0,A single room self con that's well furnished Annual rent:60k A&C:40k Total:100k ... ...,ikorodu,"korperate,macaulay igbogbo ikorodu lagos",60000.0,0,0,0,0,ikorodu1,120000.0,150000.0,2,150000.0,1
1,1.0,1.0,A single room self con in a fenced with gate compound. Annual rent:100k A&C:40k Total :140k ... ...,ikorodu,"korperate,macaulay igbogbo ikorodu lagos",100000.0,0,0,0,0,ikorodu1,120000.0,150000.0,2,150000.0,1
1,1.0,1.0,"A single room self con. Annual rent:80,000 A&C:40,000 Total:120,000 ... ...",ikorodu,ekundayo street igbogbo ikorodu lagos,80000.0,0,0,0,0,ikorodu1,120000.0,150000.0,2,150000.0,1
1,2.0,2.0,This a comfort at itâs best. ... Furnished. New. Cheap. Parking Space. Security. Security Doors. All Room Ensuit. ...,ikorodu,oga- oloye street igbogbo ikorodu lagos,150000.0,1,0,1,0,ikorodu1,120000.0,150000.0,2,150000.0,1
1,2.0,2.0,"A well furnish room and Parlour with 2toilets and bathrooms, Kitchen , with already installed pre paid metres, with functional borehole on a separate Pre paid metre ... Furnished. New. Pop Ceiling. ...",ikorodu,"olarenwaju avenue, igbe laara, ikorodu. 08080763982 ikorodu ikorodu lagos",150000.0,1,0,1,0,ikorodu1,120000.0,150000.0,2,150000.0,1
3,3.0,3.0,Newly built 3bed flat in a calm and peaceful neighborhood. Features: POP Ceiling Spacious sitting room Dinning All rooms ensuite Cross ventilation Constant light Drinkable borehole water Water heater Wardrobe Big kitchen with cabinet Spacious parking lot Paved compound Proximity to the tarred road Price: 300k per annum ... New. Drainage System. Street Lights. All Room Ensuit. Pop Ceiling. 24 Hours Security. Security. 24 Hours Electricity. Big Compound. Parking Space. Water Treatment. ...,ikorodu,"eleshin area, itamaga, ikorodu lagos",300000.0,0,0,1,0,ikorodu3,300000.0,520000.0000000003,9,520000.0000000003,1
2,2.0,2.0,Well maintained 2 bedroom flat with 3 toilets and 2 bathroom to let in Ikorodu ... ...,ikorodu,ikorodu lagos,650000.0,1,0,1,1,ikorodu2,250000.0,360000.0,4,360000.0,1
3,0.0,0.0,"A 3 bedroom apartment situated at the ground floor of a 2 storey building. It has big rooms. The master bedroom has its toilet and bath, the children bedroom and other room shares a toilet ... ...",ikorodu,"15 festus osakwe avenue, festus osakwe house ikorodu lagos",250000.0,0,0,0,0,ikorodu3,300000.0,520000.0000000003,9,520000.0000000003,1
2,1.0,1.0,"Annual rent:200,000 A&C:-80,000 Total:-280,000 ... ...",ikorodu,chris kpapovwe street igbogbo ikorodu lagos,200000.0,0,0,0,0,ikorodu2,250000.0,360000.0,4,360000.0,1
1,1.0,1.0,Annual rent:120k A/C:40k Total:160k ... ...,ikorodu,agunfoye last bus stop igbogbo ikorodu lagos,120000.0,0,0,0,0,ikorodu1,120000.0,150000.0,2,150000.0,1
2,2.0,2.0,Wonderfully finished 2 bedroom apartment with good access road and secure environment. ... Cheap. Old. Furnished. Big Compound. Security. Parking Space. Security Doors. ...,ikorodu,selewu igbogbo ikorodu igbogbo ikorodu lagos,200000.0,0,0,0,0,ikorodu2,250000.0,360000.0,4,360000.0,1
1,1.0,1.0,Annual rent:130k A&C:-40k Caution fee:10k Total:180k ... ...,ikorodu,unity first gate igbogbo ikorodu lagos,130000.0,1,0,0,0,ikorodu1,120000.0,150000.0,2,150000.0,1
2,1.0,1.0,"Newly builth 2 bedroom flat with wardrobe, kitchen cabinet , painted and secure environment . ... Dry. New. Cheap. Furnished. Big Compound. Security. Parking Space. Security Doors. ...",ikorodu,"iree 1 , agunfoye igbogbo ikorodu lagos",130000.0,0,0,1,0,ikorodu2,250000.0,360000.0,4,360000.0,1
2,3.0,3.0,"Wonderfully finished 2 bedroom flat with pop fitted, kitchen cabinet, water heater , wardrobe , large paved compound, fenced and gated ... Dry. New. Cheap. Furnished. Pop Ceiling. All Room Ensuit. Big Compound. Security. Jacuzzi. Street Lights. Parking Space. Security Doors. ...",ikorodu,awobo street igbogbo ikorodu lagos,400000.0,1,0,1,1,ikorodu2,250000.0,360000.0,4,360000.0,1
1,1.0,1.0,"A decent mini flat ,tiles with fence and gate , tiles round , paved and secure environment ... Dry. Cheap. Old. Big Compound. Security. Parking Space. Security Doors. ...",ikorodu,mekudi street igbogbo ikorodu lagos,100000.0,0,0,0,0,ikorodu1,120000.0,150000.0,2,150000.0,1
1,0.0,0.0,A spacious room self contain in Oreta running water stable lights fence and gate WhatsApp number ... ...,ikorodu,1 jola osho street unity ikorodu lagos,72000.0,0,0,0,0,ikorodu1,120000.0,150000.0,2,150000.0,1
1,1.0,1.0,"A single room self con in a fenced with gate compound, trekable to the bus stop Annual rent:72k A&C:40k Total: 112,000 ... ...",ikorodu,emily avenue igbogbo ikorodu lagos,72000.0,0,0,0,0,ikorodu1,120000.0,150000.0,2,150000.0,1
2,2.0,2.0,"2 bedroom apartment for rent at ikorodu Lagos #330 yearly rent Fence and gate Fully tiled, Painted in and out of the house Wardrobe and kitchen cabinets ... ...",ikorodu,ikorodu lagos,330000.0,1,0,0,0,ikorodu2,250000.0,360000.0,4,360000.0,1
1,1.0,1.0,"Miniflat for the rent at ikorodu Lagos. waldrop, kitchen cabinets for 220k ... ...",ikorodu,ikorodu lagos,220000.0,1,0,1,1,ikorodu1,120000.0,150000.0,2,150000.0,1
1,1.0,1.0,A decent mini flat available for rent in Ikorodu The house is located in a clean and secured environment. Its also very close to the main road. ... ...,ikorodu,ikorodu lagos,220000.0,1,0,1,1,ikorodu1,120000.0,150000.0,2,150000.0,1
1,1.0,1.0,"Annual rent:-110,000 A&C:-60,000 ... ...",ikorodu,ikorodu garage ikorodu ikorodu lagos,110000.0,0,0,0,0,ikorodu1,120000.0,150000.0,2,150000.0,1
1,1.0,1.0,Annual rent:-84k A&C:-40k Total:-124k ... ...,ikorodu,unity first gate(cole house) igbogbo ikorodu lagos,84000.0,0,0,0,0,ikorodu1,120000.0,150000.0,2,150000.0,1
1,1.0,1.0,Room and parlor self contain Annual rent: 100k A&C:-50k Total:-150k ... ...,ikorodu,"renecon road,macaulay str igbogbo ikorodu lagos",100000.0,0,0,0,0,ikorodu1,120000.0,150000.0,2,150000.0,1
2,2.0,3.0,"Annual rent:200,000 A&C:80,000 Total:280,000 ... ...",ikorodu,chris kpakpovwe street igbogbo ikorodu lagos,200000.0,0,0,0,0,ikorodu2,250000.0,360000.0,4,360000.0,1
4,5.0,5.0,"4 bedroom detached duplex with security house . ,security house, ensuite, paved compound, wardrobe,kitchen cabinet, fence with gate. ... Dry. Cheap. Old. Furnished. All Room Ensuit. Big Compound. Security. Children Play Ground. Parking Space. ...",ikorodu,awesu street igbogbo igbogbo ikorodu lagos,800000.0,1,1,1,1,ikorodu4,550000.0,700000.0,16,700000.0,1
2,2.0,2.0,Exquisitely finished two bedroom flat in a serene environment and safe neighbourhood. ... ...,ikorodu,ikorodu lagos,200000.0,0,0,0,0,ikorodu2,250000.0,360000.0,4,360000.0,1
2,2.0,2.0,"Exquisitely finished 2 bedroom flat in a serene environment, and safe neighbourhood. ... ...",ikorodu,ikorodu lagos,250000.0,0,0,0,0,ikorodu2,250000.0,360000.0,4,360000.0,1
2,2.0,3.0,"Annual rent:-200,000 A&C:-80,000 ... ...",ikorodu,maternity area igbogbo ikorodu lagos,200000.0,0,0,0,0,ikorodu2,250000.0,360000.0,4,360000.0,1
2,2.0,3.0,"Well equipped 2 bedroom flat located at maternity area Annual rent: 180,000 A&C:60,000 Total:240,000 ... ...",ikorodu,maternity street igbogbo ikorodu lagos,180000.0,0,0,0,0,ikorodu2,250000.0,360000.0,4,360000.0,1
1,0.0,0.0,A newly built apartment well furnished and design with modern facilities located in the outskirts of igbogbo Bayeku Area of Ikorodu is available for rent ... ...,ikorodu,"6 kolawole obadare street, macaulay estate igbogbo ikorodu lagos",150000.0,1,0,1,0,ikorodu1,120000.0,150000.0,2,150000.0,1
2,2.0,2.0,"Annual rent:-200,000 A&C:-60,000 Total:260,000 ... ...",ikorodu,lfi igbogbo ikorodu lagos,200000.0,0,0,0,0,ikorodu2,250000.0,360000.0,4,360000.0,1
3,3.0,4.0,"Executive Newly Built very spacious 3bedroom flat with all rooms ensuite + guest toilet,pop finished, fitted with wardrobe and kitchen cabinet. down flat: 1.5m Up flat: 2m Located off Ikorodu road , palmgroove ... New. Supermarket Nearby. Drainage System. Pop Ceiling. All Room Ensuit. Big Compound. 24 Hours Security. Security. Restaurants Nearby. Street Lights. Parking Space. Security Doors. ...",ikorodu,ikorodu road shomolu lagos,2000000.0,1,0,1,1,ikorodu3,300000.0,520000.0000000003,9,520000.0000000003,2
2,1.0,1.0,"It's a well built detached bungalow of just two occupants in the compound, it's close to the road, after Waec office at Ebute Igbogbo road, it's called a mini 2bed cos it' has just 1toilet, ... ...",ikorodu,"behind cluster bar, off ebute igbogbo road, ebute ikorodu lagos",220000.0,0,1,0,0,ikorodu2,250000.0,360000.0,4,360000.0,1
2,2.0,2.0,"2 bedroom apartment for rent at ikorodu Lagos #330 yearly rent Fence and gate Fully tiled, Painted in and out of the house Wardrobe and kitchen cabinets ... ...",ikorodu,ikorodu lagos,330000.0,1,0,0,0,ikorodu2,250000.0,360000.0,4,360000.0,1
9,9.0,9.0,"3 standard warehouse facing road @ sawmill before Laspotech for let/lease with 2 bedroom attached on each floor for office Annual rent:-3,000,000 Agreement fee:-600,000 Commissione fee:-600,000 Total :-N7.2 million naira ... ...",ikorodu,sawmill before laspotech odongunyan ikorodu lagos,3000000.0,0,0,0,0,ikorodu9,,,49,,1
3,3.0,4.0,"Executive Newly Built very spacious 3bedroom flat with all rooms ensuite + guest toilet,pop finished, fitted with wardrobe and kitchen cabinet. down flat: 1.5m Up flat: 2m Located off Ikorodu road , palmgroove Project is 98% ... New. Supermarket Nearby. Drainage System. Pop Ceiling. All Room Ensuit. Big Compound. 24 Hours Security. Security. Restaurants Nearby. Street Lights. Parking Space. Security Doors. ...",ikorodu,ikorodu road shomolu lagos,1500000.0,1,0,1,1,ikorodu3,300000.0,520000.0000000003,9,520000.0000000003,2
1,1.0,1.0,"The Mini Flat is the Cheapest in Lagos state. 80k yearly, there is electricity and there is water in the compound. ... ...",ikorodu,igbe laara ikorodu ikorodu lagos,80000.0,0,0,0,0,ikorodu1,120000.0,150000.0,2,150000.0,1
1,1.0,1.0,Newly built 4 units mini flat on a fenced and gated compound. ... New. Cheap. Security. ...,ikorodu,teachers quarter selewu igbogbo igbogbo ikorodu lagos,120000.0,0,0,1,0,ikorodu1,120000.0,150000.0,2,150000.0,1
1,0.0,2.0,"Newly built executive mini flat at mini estate igbogbo bayeku road with 2 toilet, wardrobe, kitchen cabinet pop pay and pack in painted in and out ... ...",ikorodu,bayeku rd igbogbo ikorodu lagos,250000.0,1,0,1,1,ikorodu1,120000.0,150000.0,2,150000.0,1
4,3.0,3.0,4 bedroom flat with prepaid meter . Very close to major road . ... Dry. Cheap. Old. Furnished. Big Compound. Security. Parking Space. ...,ikorodu,olasunkanmi street selewu igbogbo ikorodu lagos,300000.0,0,0,0,0,ikorodu4,550000.0,700000.0,16,700000.0,1
3,0.0,4.0,"Hot Letting, 3 bedroom flat with 4 toilets and a study room, newly renovated in a very conducive and secure estate @ ipakodo Ebute, Very close to ogolonto bus stop ikorodu, Lagos. ... ...",ikorodu,ipakodo ebute ikorodu lagos,500000.0,1,0,1,0,ikorodu3,300000.0,520000.0000000003,9,520000.0000000003,1
1,1.0,1.0,"Very spacious and nice single room self contain, allroun tiles, toilet and bathroom, kitchen.. 72,000 is annual rent, but 6 month can be paid.. ... ...",ikorodu,unity b/s bayeku road igbogbo ikorodu lagos,36000.0,0,0,0,0,ikorodu1,120000.0,150000.0,2,150000.0,1
1,1.0,1.0,Annual rent:150k A&C:60k Total package: 210k ... ...,ikorodu,"morekete,agunfoye igbogbo ikorodu lagos",150000.0,1,0,0,0,ikorodu1,120000.0,150000.0,2,150000.0,1
2,2.0,3.0,"Newly built 2 bed Annual rent 200,000 A/C 60,000 Caution fee 10,000 Total:-270,000 ... ...",ikorodu,macaulay igbogbo ikorodu lagos,200000.0,0,0,1,0,ikorodu2,250000.0,360000.0,4,360000.0,1
1,1.0,1.0,"For inquiries & inspection, please contact: Seaside Real Estate on 08058890977 or visit our office at: 2, Suberu Ogunsanya street off Ayangburen road beside Oba Ayangburen's palace, Ikorodu, Lagos. Contact us today for all your real ... ...",ikorodu,"by wagbare estate, offin road igbogbo ikorodu lagos",150000.0,1,0,0,0,ikorodu1,120000.0,150000.0,2,150000.0,1
1,0.0,0.0,New and Painted mini flat there is 20 hours of Electricity daily big compound there is water ... ...,ikorodu,igbe laara ikorodu lagos,120000.0,0,0,1,0,ikorodu1,120000.0,150000.0,2,150000.0,1
2,2.0,3.0,Annual rent:250k A&C:80k Caution fee:20k Total:350k ... ...,ikorodu,emily avenue igbogbo ikorodu lagos,250000.0,0,0,0,0,ikorodu2,250000.0,360000.0,4,360000.0,1
1,1.0,2.0,A newly built room and parlor self contain in a fenced with gate compound. Annual rent: 120k A&C:-50k Damages:-10k Total:-180k ... ...,ikorodu,"iya folake str,macaulay igbogbo ikorodu lagos",120000.0,0,0,1,0,ikorodu1,120000.0,150000.0,2,150000.0,1
3,3.0,4.0,Annual rent:250k A&C:-100k Total:350k ... ...,ikorodu,agunfoye beside lagos state model college igbogbo ikorodu lagos,250000.0,0,0,0,0,ikorodu3,300000.0,520000.0000000003,9,520000.0000000003,1
1,1.0,1.0,"Well furnished mini flat Annual rent:-100,000 A&C:-40,000 Total:-140,000 ... ...",ikorodu,orjih bus stop igbogbo ikorodu lagos,100000.0,0,0,0,0,ikorodu1,120000.0,150000.0,2,150000.0,1
1,1.0,1.0,A decent mini flat available for rent in Ikorodu The house is located in a clean and secured environment. Its also very close to the main road. ... ...,ikorodu,ikorodu lagos,100000.0,0,0,0,0,ikorodu1,120000.0,150000.0,2,150000.0,1
3,1.0,2.0,"It's a standard detached bungalow in an enclosed estate with maximum security, and good supply of electricity with prepaid metre installed, just by the road side, tarred road all thru, pay n pack in ... ...",ikorodu,"owode-ibeshe, off ebute-ibeshe road ebute ikorodu lagos",400000.0,1,1,0,0,ikorodu3,300000.0,520000.0000000003,9,520000.0000000003,1
1,1.0,1.0,"Executive room self-contain with large kitche, cabinet, large compound , interlocking compound, fence with gate ... Dry. Cheap. Old. Furnished. Big Compound. Boys Quater. Security. Parking Space. Security Doors. ...",ikorodu,selewu street igbogbo ikorodu lagos,84000.0,0,0,1,0,ikorodu1,120000.0,150000.0,2,150000.0,1
2,2.0,3.0,"Newly built 2 bedroom flat Annual rent :-200,000 A&C:-50,000 Total:-250,000 ... ...",ikorodu,fawole street igbogbo ikorodu lagos,200000.0,0,0,1,0,ikorodu2,250000.0,360000.0,4,360000.0,1
9,9.0,9.0,"3 standard warehouse facing road @ sawmill before Laspotech for let/lease with 2 bedroom attached on each floor for office Annual rent:-3,000,000 Agreement fee:-600,000 Commissione fee:-600,000 Total :-N7.2 million naira ... ...",ikorodu,sawmill before laspotech odongunyan ikorodu lagos,3000000.0,0,0,0,0,ikorodu9,,,49,,1
1,1.0,1.0,"Annual rent:140,000 A&C:60,000 Total package: 200,000 ... ...",ikorodu,macaulay igbogbo ikorodu lagos,140000.0,1,0,0,0,ikorodu1,120000.0,150000.0,2,150000.0,1
3,3.0,3.0,A decent 3 bedroom flat available for rent in Ikorodu The house is located in a clean and secured environment. Its also very close to the main road. ... ...,ikorodu,ikorodu lagos,400000.0,1,0,0,0,ikorodu3,300000.0,520000.0000000003,9,520000.0000000003,1
1,1.0,1.0,Executive room and parlour ... New. Security. Security Doors. ...,ikorodu,teacher's quarter igbogbo ikorodu lagos,120000.0,0,0,1,0,ikorodu1,120000.0,150000.0,2,150000.0,1
3,2.0,2.0,Exquisitely finished 3 bedroom flat with excellent features in a serene environment and safe neighbourhood. ... ...,ikorodu,.. ikorodu lagos,270000.0,0,0,0,0,ikorodu3,300000.0,520000.0000000003,9,520000.0000000003,1
2,2.0,2.0,"2 bedroom flat Annual rent:-250,000 A&C:-80,000 Total:-330,000 ... ...",ikorodu,ekundayo street igbogbo ikorodu lagos,250000.0,0,0,0,0,ikorodu2,250000.0,360000.0,4,360000.0,1
1,1.0,1.0,"Annual rent:72,000 A&C:40,000 Total:112,000 ... ...",ikorodu,fawole bus stop igbogbo ikorodu lagos,72000.0,0,0,0,0,ikorodu1,120000.0,150000.0,2,150000.0,1
3,0.0,0.0,"A well furnished flat with a total of three rooms, of which there are 2 bedrooms and a parlour. The rooms are very big in size and having a large parking space. ... ...",ikorodu,"odokekere, off odogunyan road, odongunyan ikorodu lagos",200000.0,0,0,0,0,ikorodu3,300000.0,520000.0000000003,9,520000.0000000003,1
